"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
-0.155008608274814,1.41863926867145,-1.32340941127712,-1.06785169030339,0.0839957284333975,1.1952648533436,0.69587177068153,-0.533278797076608,-1.68178020734137,-0.00646812804448781
0.671902926754771,-0.529455791061405,1.05079547599414,0.841775601933687,-0.0841664674205179,-0.723559093082565,-1.54810210552466,1.035033268854,-0.350096641070901,-1.6048119463309
1.96662599929167,0.239529445377017,0.72115908313321,-0.802023146592502,0.657480932461269,0.775548942336515,0.844113753574359,1.7487492207561,0.65115608312316,0.389113724384696
0.912981073860709,0.375131849180367,-1.10798123398823,0.0727020051011913,0.547585665265866,1.481194222982,-1.49921290845387,0.391637359162056,-0.0554460990021551,-0.568425130631135
1.09449489582542,0.585901843898574,0.346191705266307,0.0984833753529101,0.762954754475716,-1.52730978412422,0.120936519070661,0.597687434725053,0.0657088826824215,-1.00168209583547
-1.35822059382399,0.82047088988131,1.39484506349279,-1.04155110321239,-0.347179062340166,-0.19195962555117,-1.25265787295024,0.00640515104516274,1.19971642955267,0.32678662354107
0.86924376166066,-0.66296153937132,-1.00844030304651,1.9427647013564,0.0878499729556518,0.421765126723115,-0.608610318815404,-0.799838486785183,1.51652598881571,-1.17523214753741
0.101049891340775,-0.954705586345642,-0.0579073613105711,-0.174922442498705,-1.05524673735602,-0.77760798698068,-1.5755324276747,0.88292469378697,-0.588431064720169,0.781945596777595
-1.59545136458881,1.81753103569864,0.682808449319367,-0.204251665408444,0.0512929827711731,-0.618514765259034,0.894779563891053,0.709504977998797,1.1690432549056,-1.11606035065086
0.403812249890546,0.386995645920186,-0.0520660236860582,-1.85768620628026,1.93804533462267,0.773677806056757,-0.19890044780836,-0.50222403660823,0.420335258941958,1.28563469370323
-0.279722794117946,0.293578793606894,-2.0778448014413,1.25387348516995,-2.89636757109703,-1.83873810758868,1.36246696898585,0.178175548828773,-0.643976244652909,-0.836941677169454
1.35259268795159,-1.22829651929987,-0.296880369270904,2.21320000891258,0.493487223714228,0.436910597457961,1.41644231919909,-0.032548791204301,-0.0591836839298389,0.460421609018271
-0.890407394307177,-0.670221033804538,1.36580808076847,0.429828818224722,-0.373124965835353,1.51824235223215,0.822267389503132,-0.659745211095423,1.0512854400761,-0.60934159364444
-0.552680513513688,0.251738356107979,0.10603045872787,-0.498180221127503,-0.417269156870703,0.334620504945597,0.268113690362371,-0.221835849567269,-1.25510595019061,-0.033518561571316
-1.05131949759632,-0.0378288196381391,0.00482770818786947,-0.443783597745406,-1.05548059010928,0.00920604713315748,0.136262674485973,-2.77160315759462,-1.15465960554172,-0.539434289912046
-0.298173583044827,0.106652085290861,0.738770615276173,0.417609792381374,0.968579935797263,-1.93293625480703,-0.0075484316679451,0.659312277773688,1.10073956968364,-0.658798864803003
0.284143413825733,-1.45620771358535,1.53252504472311,0.19631777913814,0.406603542889391,0.103274779369189,-0.427139615603804,0.197565431792996,1.12112246987055,2.00097153053529
-0.855883776113009,-1.46650970656476,-0.464262954331764,-0.26696820840008,-0.0646227941908584,-0.221454057536211,1.34975891354763,-1.47669621488302,-0.176192884159661,0.238421761915067
0.714872713164751,1.77713620524033,-0.430465499233406,-0.789769073531596,1.00219061501678,0.272441822315333,0.286745342481481,0.955952476507436,-1.57837956708402,1.73410114084345
-1.33485148818604,-1.06711870920258,-1.12450372730345,-0.319568212470678,-0.706609343183474,0.509932620034213,-1.08005477728413,-0.365177296416371,-0.752381429958464,0.933318105411861
