"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
-0.163287881555649,-0.482203031326833,-0.213915077225512,0.386601354563454,0.833417924069622,0.43354554120373,-1.44724839411726,-0.487923006440145,0.410494035267728,-0.568919513092168
-1.02394702459472,-1.6732462264679,0.0995548043596689,-0.647042789317705,0.128754928880518,-2.16446499668488,1.71002457648386,-0.255326787780389,0.230776704975267,1.40120521820569
-0.740386609361122,-0.113575050166115,-0.777902984802988,1.10487467436021,-0.524745437748821,1.26942909522519,0.945371595976905,1.16090236390116,-1.6033099948666,-1.46505930126288
1.67524044983544,0.935992038705926,0.700692862833491,0.0742655603439781,0.279103217331416,1.20093542545535,-0.573479527343917,-2.14697150691877,-0.0468249015572411,-1.42780935540129
0.587420169982079,0.42729317250035,-1.98154357680678,0.0956174696889142,0.157091656958228,1.9650086003528,0.142037024648666,-1.04755761607013,-0.903107711120749,1.42894266250691
-0.378958636070158,-0.24351684950061,0.3273985247377,-1.0372933790305,0.963703121612796,-0.397539069150914,-1.19867838409302,1.99876153288534,0.433298709627351,-1.77205726706979
0.195091994236013,0.243718187537458,0.389813944213287,-0.186878626675583,0.635122344176457,0.434630808509059,0.127977719417901,-1.30960837194306,-0.862440468798782,0.844507353073917
-0.359431055896821,0.147778413324219,-0.828347152237074,1.23589004874698,-1.89992146276168,1.116220488088,-1.27893645675671,0.317801754645468,0.146567907338669,0.0783802000875245
0.65424272947706,-0.654022437758758,1.34348745354166,-0.742627195326816,0.431148080024651,-1.35240162627086,-1.2861518396721,-0.259012699387197,1.29792319077693,0.394031530354274
-1.66035643272773,0.730083505010479,1.74042357752798,0.641845359512478,0.423985854126271,-1.52132825654402,-0.0341585540144069,-0.661991918752846,1.37818330019646,0.109235898757045
-0.114547820847347,1.82907979018887,1.29536019811649,-0.358555752920658,0.124365330478173,-0.440546922562573,1.62980390498418,0.455747408082319,-0.115307553683092,0.64722100078171
-1.29608989622121,-1.95553256440761,-1.19372539970177,-0.320747026380199,-0.519508580695632,0.182390578804044,-0.427399979609291,0.787118929607877,1.57559570664631,-0.649622208709103
-1.41888819801884,-0.433342593208336,0.750032335510372,0.667745268803388,0.456483224149322,0.130213328139706,0.41107677417299,1.49493917620697,0.227636936930969,0.296268662655606
0.284149149272917,-1.02425880335151,0.987820114371969,-0.763747696422243,0.152092288689656,-0.818946443273595,-0.52574695713996,0.586008461963226,-2.07302320929104,-0.536023562473752
-0.844668133478328,0.28476569871053,-1.44110130494091,0.710862368406337,-0.903860829408396,0.319623444449323,-0.0178509833392101,0.325806854653042,-1.0085120210768,1.04048126342285
1.22279966712636,-0.105104443130921,0.171196740196661,-1.14546362887326,-0.165547014657962,-0.324386377562105,-0.113094390752683,-1.01920709240731,0.766350297981317,1.33222614391378
2.00963165991069,2.05386092997492,0.0139169473834169,1.41021475683576,-0.791307436097983,0.36045622697252,-0.939447374821339,-0.185521799895554,-0.866691621507865,-0.423258138805437
0.659335291196398,-0.359144004475106,0.0596957185505357,-2.50035544161409,2.61856611800087,0.164228966957035,0.518999372391256,-0.0348579442019653,1.15275287535023,-1.4000618085791
0.298922604314123,-0.464720253395892,-0.302895114769775,1.50321664968979,-0.535510595379495,-0.134606784881102,1.79789337986901,-0.451251873883679,-0.466120062519191,0.230476564308449
0.413727973420845,0.856094521236845,-1.13996261085841,-0.128421974390233,-1.86343273174801,-0.422462027226696,0.55900849371513,0.732144135735642,0.325757879330138,0.439834657325766
