"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1.18583418249698,0.924679845523375,-0.766634012055354,-1.03245164356809,0.0932173337843495,1.48342217488452,0.288763197785221,-2.24910310222351,-2.0336479485819,0.662683289850275
-1.47219716281045,-0.380110904451469,0.774454083436013,0.664473822194104,0.983166466524224,1.25752222776316,-2.11130513210661,1.12856197285507,0.0262375329022343,-0.53286426265499
-0.730474024770139,-0.137174334489908,1.32745961487375,0.532410816588714,0.53692358640991,1.34592713916491,-1.05355429205813,0.506716625226131,-1.6743184982592,-0.693360105147345
1.54333443035477,-0.233464662505686,-1.77986512555798,-0.137001128832832,-0.788505965508062,0.258805084634601,0.212724177094956,-0.465642474215431,0.376626659046609,-1.00296138147717
0.116791704610405,0.340138350369726,1.06934292343848,0.184005837571712,0.679649148966684,0.446968748746843,0.17816873792937,0.557158385056184,1.65022309871691,-0.83060749713431
0.0393363268475338,0.424951769443379,-0.170809137990522,0.954858385603929,-0.121076335254365,-0.470092119667508,1.99030457142323,-0.677346631497088,-1.20319649385668,-0.655669025600465
-0.660334040794701,-1.11547056741091,-0.722654380325889,-2.09549191877037,0.0587211168915842,-0.0122579441808107,-0.416033285197719,-0.926992189440355,-0.212103771880734,0.786810172263199
-0.53295057854312,-0.368740809831011,0.721602802635289,1.720402685509,-0.39959103215234,0.221637297402845,-0.106500521699513,0.547564166262273,1.75945683447656,-1.12559043322426
1.45268948150798,-0.0841294178179402,-0.733705438423095,0.21809711115539,-0.645194714977049,0.648796472258291,0.617703812308329,-0.072437179167814,0.328170280576917,-1.67067376780874
-0.275701411894408,2.86480906363673,-1.08844835778562,0.253558985235856,-1.01447377854384,1.59297345878273,0.925517958815354,0.241756649362311,-0.94840944803759,1.19162777766425
-0.908267780627722,0.976740309982565,1.21249210515463,-0.0867118549306949,1.86450672571418,0.204078148719604,0.566294719000274,0.374996862761416,-0.75112508400701,0.468612085182152
0.519808387501691,-1.00970443005713,0.181294415243502,0.016479358329972,-0.992539841912252,-2.08932724581368,0.290034001016396,-1.07966944168846,0.288288737058758,0.854563890277558
1.17800819664369,0.130132962260883,1.37966690206059,-1.17049254890095,1.35348312041637,-0.464721625818848,-0.315852925582899,-0.0982571711540856,1.0978394782281,-0.785121350042205
-1.1337385096695,0.91115879603031,-1.19451190568991,-0.502078655895789,1.69424494358569,0.317229093537851,1.76252068218254,-0.59408147650862,0.0446724696027414,0.379311044118279
-0.0645331713095791,0.161809973045148,-0.0189955189726598,0.0393328128892881,-0.227529499699265,-0.206099991025505,-0.645392614868424,1.84257362388966,0.723750998927807,1.07933330705005
-0.217097664585277,0.0996965418190648,-0.358638687217957,2.35296281630446,-1.8642830155662,-1.49209562418476,0.562417270889674,-1.57046670977424,0.393827985488874,1.51235626053035
-1.02262545905332,0.222342674906343,-0.511420767611583,-0.535195762200839,-0.0577787984529206,-1.16825934530473,-0.287992121887068,1.12906203349189,0.675296455238321,0.161948880149771
-0.0469853406797917,-0.750213966190927,-0.867321958841759,-0.766977587229502,-0.130022800619207,-0.738694920568779,-1.34627029573603,0.857592772344101,-0.748073782472863,-0.946039818300452
-0.933268971675914,-1.74831429852337,1.7144935704264,0.220830960245805,0.43587508661772,-0.994026119726477,0.162245962891127,-0.23170824110466,-0.0176023752981678,-0.617441705902643
1.96237140645088,-1.22913689573919,-0.167801126796345,-0.831012491299172,-1.45879174622521,-0.141784909604253,-1.27379390220007,0.779721525525242,0.224086872130317,1.76308264020669
